tweet_id,tweet_user_id,tweet_created_at_year,tweet_created_at_month,tweet_created_at_day,tweet_created_at_hour,tweet_hashtag_count,tweet_url_count,tweet_mention_count,tweet_has_attachment,tweet_language_id,virality,is_viral,topic_count,tweets_attachment_class
20194,48,2018,10,31,14,1.0,1.0,0.0,False,0,1,0,9,none
35614,54,2021,1,13,13,1.0,2.0,0.0,True,0,1,0,10,image
5385,1,2019,1,19,20,1.0,0.0,2.0,False,0,2,0,9,none
368,8,2019,11,4,15,1.0,0.0,3.0,False,0,1,0,9,none
7966,30,2020,11,12,14,2.0,5.0,1.0,True,0,3,0,10,image
10087,49,2018,11,23,21,2.0,1.0,0.0,True,0,2,0,10,image
2324,37,2016,4,19,8,1.0,1.0,0.0,False,0,3,0,9,none
2854,42,2019,10,8,16,2.0,2.0,0.0,True,0,2,0,12,image
39030,39,2020,12,6,21,1.0,0.0,2.0,False,0,3,0,9,none
36474,33,2021,1,12,16,1.0,0.0,0.0,True,0,3,0,9,video
42094,0,2019,12,14,14,1.0,2.0,0.0,True,0,1,0,10,image
11208,52,2020,11,20,22,0.0,2.0,0.0,True,0,1,0,10,image
20382,31,2020,11,20,17,4.0,2.0,0.0,True,0,2,0,10,image
32878,15,2019,12,31,13,1.0,0.0,0.0,False,0,1,0,11,none
9247,5,2018,11,30,11,2.0,2.0,0.0,True,0,1,0,2,image
19966,48,2019,5,25,15,0.0,0.0,1.0,False,0,1,0,9,none
28738,32,2019,7,13,18,2.0,5.0,0.0,True,0,4,1,13,image
28319,32,2020,7,1,18,4.0,1.0,0.0,True,0,2,0,11,image
35996,54,2019,12,27,15,0.0,1.0,1.0,True,0,1,0,12,image
41429,12,2018,7,31,19,0.0,1.0,0.0,False,0,3,0,9,none
11681,52,2018,4,3,21,1.0,2.0,1.0,True,0,1,0,12,image
9664,49,2020,2,5,17,0.0,1.0,0.0,True,0,2,0,10,image
35581,11,2019,5,7,17,1.0,0.0,1.0,False,0,2,0,10,none
6215,13,2020,8,4,13,2.0,0.0,0.0,False,0,1,0,9,none
20418,31,2020,10,6,16,2.0,1.0,0.0,True,0,2,0,9,image
1358,16,2016,3,16,19,2.0,0.0,1.0,False,0,1,0,8,none
39625,39,2019,11,22,19,1.0,2.0,1.0,True,0,2,0,12,image
15299,20,2013,12,3,20,1.0,0.0,0.0,False,0,1,0,2,none
28290,32,2020,7,25,22,3.0,2.0,0.0,True,0,3,0,11,image
22356,35,2016,9,20,17,0.0,1.0,0.0,True,0,3,0,8,image
4835,19,2020,3,18,11,0.0,1.0,0.0,False,0,1,0,9,none
280,8,2020,2,8,16,0.0,1.0,2.0,False,0,2,0,9,none
4910,19,2020,2,20,10,0.0,1.0,0.0,False,0,1,0,10,none
15027,20,2015,3,15,19,0.0,2.0,1.0,True,0,1,0,2,image
9407,5,2018,6,22,7,3.0,2.0,1.0,True,0,1,0,2,image
37893,14,2014,11,10,17,2.0,0.0,1.0,False,0,1,0,2,none
41458,12,2018,6,25,13,0.0,2.0,0.0,True,0,5,1,9,image
2744,42,2020,2,9,16,2.0,2.0,0.0,True,0,2,0,14,image
35302,11,2019,10,25,17,0.0,2.0,1.0,True,0,3,0,5,image
18291,2,2020,11,27,0,3.0,2.0,0.0,True,0,5,1,14,image
12183,17,2020,9,20,16,0.0,0.0,3.0,False,0,1,0,9,none
191,8,2020,6,1,15,1.0,2.0,0.0,True,0,2,0,12,image
6348,13,2020,6,13,8,1.0,1.0,0.0,False,0,1,0,9,none
10526,26,2020,12,25,13,1.0,2.0,2.0,True,0,1,0,9,image
11962,52,2017,9,18,14,0.0,1.0,0.0,False,0,1,0,2,none
3463,28,2020,5,25,21,0.0,0.0,1.0,False,0,5,1,10,none
24993,4,2019,2,22,4,0.0,0.0,0.0,False,0,5,1,10,none
36665,33,2020,9,15,13,2.0,2.0,0.0,True,0,3,0,9,image
18235,2,2020,11,28,21,1.0,0.0,1.0,False,0,2,0,12,none
17656,27,2016,2,14,15,3.0,1.0,2.0,False,0,2,0,2,none
3388,28,2020,8,17,17,0.0,0.0,0.0,False,0,5,1,12,none
22780,35,2015,3,20,9,0.0,0.0,1.0,False,0,5,1,2,none
6660,21,2021,1,10,22,0.0,2.0,0.0,True,0,1,0,2,image
17591,27,2016,4,29,15,1.0,0.0,1.0,False,0,1,0,2,none
37842,14,2015,2,7,20,2.0,2.0,0.0,False,0,5,1,2,none
12938,3,2020,12,15,13,1.0,2.0,3.0,True,0,1,0,9,image
22007,35,2020,12,25,17,1.0,0.0,0.0,False,0,3,0,12,none
39431,39,2020,3,3,21,0.0,0.0,1.0,False,0,2,0,12,none
10333,26,2021,1,22,17,2.0,1.0,0.0,False,0,1,0,9,none
35010,11,2020,5,11,17,2.0,3.0,1.0,True,0,4,1,12,image
801,8,2018,9,2,17,1.0,2.0,2.0,True,0,1,0,9,image
1717,37,2018,8,20,14,1.0,0.0,3.0,False,0,2,0,12,none
7258,21,2019,1,9,18,0.0,1.0,0.0,False,0,2,0,7,none
36799,33,2020,7,6,11,4.0,1.0,0.0,True,0,3,0,9,image
124,8,2020,8,8,19,2.0,1.0,0.0,False,0,2,0,12,none
32828,15,2020,1,23,20,1.0,0.0,0.0,False,0,1,0,11,none
30251,38,2020,7,21,21,2.0,4.0,0.0,True,0,3,0,9,image
34099,10,2019,11,17,18,1.0,1.0,0.0,True,0,2,0,10,image
29051,43,2020,7,17,13,2.0,1.0,0.0,False,0,1,0,9,none
39372,39,2020,4,6,18,3.0,2.0,6.0,True,0,2,0,9,image
23606,45,2019,7,9,19,2.0,2.0,1.0,True,0,1,0,9,image
41132,12,2019,6,27,15,0.0,1.0,0.0,False,0,5,1,11,none
19472,44,2018,4,29,23,2.0,2.0,0.0,True,0,1,0,9,image
12096,17,2020,11,22,23,0.0,0.0,1.0,False,0,1,0,9,none
16034,40,2017,6,21,19,0.0,0.0,0.0,False,5,3,0,2,none
27962,6,2019,6,11,15,1.0,2.0,0.0,True,0,1,0,2,image
37865,14,2015,1,9,17,0.0,1.0,3.0,True,0,2,0,2,image
30067,38,2020,9,26,23,2.0,2.0,0.0,True,0,4,1,12,image
16253,22,2020,11,7,14,0.0,1.0,0.0,False,0,2,0,10,none
28194,32,2020,9,24,12,2.0,4.0,0.0,True,0,3,0,9,image
9341,5,2018,8,13,9,1.0,2.0,0.0,True,0,1,0,2,image
1565,16,2015,12,26,21,4.0,1.0,0.0,True,0,1,0,8,image
18597,2,2020,11,1,22,1.0,2.0,1.0,True,0,4,1,10,image
17851,2,2021,1,23,14,0.0,0.0,2.0,False,0,1,0,12,none
12223,17,2020,8,9,13,0.0,0.0,0.0,False,0,1,0,12,none
4647,19,2020,6,27,17,1.0,1.0,0.0,False,0,1,0,2,none
22239,35,2017,11,12,21,1.0,2.0,0.0,True,0,2,0,9,image
26743,41,2017,1,31,16,1.0,1.0,0.0,True,0,3,0,2,image
4519,19,2020,8,9,23,1.0,2.0,0.0,True,0,1,0,9,image
5719,1,2018,3,25,21,0.0,0.0,5.0,False,0,1,0,9,none
29998,38,2020,10,17,17,0.0,3.0,0.0,True,0,3,0,9,image
1482,16,2016,1,24,20,3.0,0.0,1.0,False,0,1,0,8,none
36677,33,2020,9,13,12,2.0,1.0,0.0,True,0,3,0,2,image
5705,1,2018,4,3,17,1.0,2.0,0.0,True,0,2,0,9,image
18107,2,2020,12,20,16,0.0,0.0,2.0,False,0,2,0,9,none
15213,20,2014,2,19,23,1.0,0.0,1.0,False,0,1,0,2,none
2818,42,2019,11,4,22,2.0,1.0,2.0,True,0,2,0,12,image
33074,15,2019,10,19,20,1.0,1.0,0.0,True,0,2,0,11,image
4065,28,2016,8,23,14,1.0,1.0,0.0,True,0,3,0,2,image
18539,2,2020,11,7,21,2.0,2.0,1.0,True,0,1,0,10,image
2861,42,2019,10,7,6,1.0,1.0,2.0,True,0,2,0,11,image
8307,30,2020,6,9,14,2.0,3.0,1.0,True,0,3,0,9,image
29193,43,2020,3,14,13,1.0,1.0,2.0,False,0,2,0,12,none
128,8,2020,8,3,16,1.0,2.0,0.0,True,0,1,0,12,image
40433,47,2018,12,1,23,1.0,1.0,2.0,True,0,1,0,12,image
28642,32,2019,9,21,17,1.0,2.0,0.0,True,0,5,1,9,image
33005,15,2019,11,20,17,1.0,1.0,0.0,True,0,1,0,11,image
34841,11,2020,10,9,19,0.0,2.0,1.0,True,0,2,0,9,image
11305,52,2020,7,17,14,1.0,1.0,1.0,True,0,1,0,8,image
30228,38,2020,7,31,14,1.0,1.0,0.0,False,0,3,0,9,none
24534,4,2020,12,26,16,1.0,1.0,0.0,True,0,3,0,10,image
14014,55,2019,12,17,17,1.0,1.0,0.0,True,0,2,0,9,image
37705,14,2015,12,22,0,0.0,1.0,0.0,False,0,1,0,2,none
1972,37,2017,4,28,17,2.0,0.0,2.0,False,0,2,0,2,none
7471,21,2018,9,3,17,0.0,1.0,0.0,True,0,2,0,9,image
17916,2,2021,1,9,23,0.0,0.0,0.0,False,0,2,0,10,none
4189,19,2020,12,30,19,3.0,1.0,0.0,False,0,1,0,2,none
29727,38,2021,1,8,17,3.0,3.0,0.0,True,0,3,0,10,image
40851,12,2020,4,11,13,0.0,1.0,1.0,True,0,3,0,10,image
12644,17,2019,9,20,16,1.0,1.0,0.0,True,0,1,0,10,image
11343,52,2020,5,9,16,0.0,1.0,1.0,True,0,1,0,10,image
39033,39,2020,12,5,19,1.0,2.0,2.0,False,0,1,0,11,none
23488,45,2019,8,9,17,2.0,2.0,5.0,True,0,1,0,11,image
37682,14,2016,3,26,1,1.0,0.0,2.0,False,0,5,1,8,none
15586,40,2019,12,24,13,0.0,0.0,0.0,False,0,3,0,10,none
40787,12,2020,7,7,15,0.0,1.0,0.0,True,0,2,0,10,image
41523,0,2020,12,15,18,0.0,1.0,1.0,False,0,1,0,9,none
1937,37,2017,8,14,14,2.0,1.0,3.0,False,0,2,0,9,none
5312,1,2019,6,17,17,3.0,1.0,0.0,False,0,1,0,9,none
23616,45,2019,7,7,14,1.0,2.0,1.0,True,0,1,0,9,image
14580,20,2020,7,21,13,1.0,0.0,0.0,False,0,1,0,9,none
19358,44,2018,7,8,16,2.0,2.0,0.0,True,0,1,0,10,image
32029,53,2019,11,19,17,1.0,0.0,0.0,False,0,1,0,9,none
19803,48,2019,12,5,13,0.0,0.0,0.0,False,0,1,0,9,none
35780,54,2020,8,2,16,1.0,3.0,0.0,True,0,2,0,9,image
39349,39,2020,4,26,16,2.0,0.0,1.0,False,0,1,0,12,none
37034,33,2020,2,22,11,1.0,1.0,0.0,True,0,4,1,9,image
5219,1,2020,2,2,0,1.0,1.0,4.0,False,0,1,0,13,none
31081,23,2020,1,5,13,1.0,2.0,0.0,True,0,1,0,9,image
27668,6,2019,10,27,15,1.0,2.0,0.0,True,0,1,0,2,image
31438,53,2020,12,24,20,1.0,0.0,0.0,False,0,2,0,10,none
31290,23,2019,6,15,15,4.0,2.0,0.0,True,0,1,0,9,image
23233,45,2019,12,5,16,0.0,2.0,2.0,True,0,1,0,14,image
6085,13,2020,9,14,8,4.0,1.0,1.0,False,0,1,0,9,none
18687,44,2021,1,10,19,0.0,1.0,1.0,False,0,1,0,9,none
35524,11,2019,5,23,0,1.0,0.0,1.0,False,0,1,0,2,none
22421,35,2016,6,7,22,1.0,1.0,1.0,True,0,3,0,2,image
22561,35,2015,12,4,15,1.0,2.0,1.0,True,0,2,0,2,image
18771,44,2019,11,22,23,0.0,0.0,0.0,False,0,1,0,10,none
29149,43,2020,4,28,8,0.0,0.0,4.0,False,0,1,0,2,none
17900,2,2021,1,12,12,2.0,2.0,0.0,True,0,2,0,9,image
3770,28,2017,10,24,17,0.0,1.0,0.0,True,0,3,0,9,image
34422,10,2017,1,3,16,2.0,1.0,0.0,True,0,3,0,10,image
6381,13,2020,5,25,8,0.0,0.0,2.0,False,0,2,0,9,none
8485,30,2020,3,28,9,1.0,3.0,0.0,True,0,3,0,9,image
21569,24,2020,7,7,14,0.0,1.0,1.0,True,0,2,0,10,image
26050,46,2019,8,15,16,1.0,0.0,5.0,False,0,1,0,12,none
14422,55,2018,8,4,10,1.0,2.0,0.0,True,0,1,0,9,image
36340,54,2019,5,14,20,3.0,4.0,0.0,True,0,2,0,10,image
6287,13,2020,7,11,12,2.0,2.0,0.0,True,0,2,0,9,image
33157,18,2020,12,29,13,1.0,2.0,0.0,True,0,1,0,12,image
33441,18,2020,9,7,16,0.0,1.0,0.0,True,3,1,0,9,image
13157,3,2020,7,31,15,3.0,1.0,0.0,False,0,1,0,9,none
39085,39,2020,10,3,17,2.0,2.0,0.0,True,0,2,0,12,image
33453,18,2020,9,5,8,0.0,2.0,0.0,True,0,1,0,10,image
26873,41,2016,8,10,16,1.0,2.0,0.0,True,0,2,0,2,image
16963,22,2019,6,12,1,0.0,1.0,2.0,True,0,2,0,12,image
31332,23,2019,5,26,15,3.0,2.0,0.0,True,0,1,0,10,image
7016,21,2019,10,11,22,2.0,1.0,0.0,True,0,2,0,2,image
17766,27,2015,10,11,20,0.0,2.0,0.0,True,0,2,0,2,image
41244,12,2019,2,8,16,0.0,1.0,0.0,False,3,1,0,9,none
40448,47,2018,11,10,15,0.0,2.0,1.0,True,0,2,0,9,image
39037,39,2020,11,29,19,3.0,2.0,0.0,True,0,2,0,13,image
27499,6,2020,2,18,17,2.0,2.0,1.0,True,0,1,0,9,image
13015,3,2020,10,17,16,1.0,4.0,2.0,True,0,1,0,10,image
36049,54,2019,11,29,21,3.0,3.0,0.0,True,0,3,0,9,image
37938,14,2014,9,22,0,2.0,1.0,2.0,False,0,1,0,2,none
13791,55,2020,11,9,13,0.0,2.0,2.0,True,0,1,0,9,image
29210,43,2020,2,22,11,0.0,0.0,1.0,False,0,1,0,6,none
42287,0,2019,9,20,22,0.0,2.0,0.0,True,0,1,0,9,image
23082,45,2020,6,21,18,1.0,2.0,0.0,True,0,1,0,10,image
38103,14,2014,2,16,13,0.0,2.0,0.0,True,0,1,0,2,image
26328,46,2018,9,10,17,0.0,1.0,1.0,True,0,2,0,14,image
36579,33,2020,11,16,11,0.0,1.0,0.0,True,0,5,1,9,image
17038,27,2020,12,21,15,2.0,1.0,0.0,True,0,3,0,12,image
10429,26,2021,1,5,15,0.0,0.0,3.0,False,0,2,0,9,none
22498,35,2016,3,26,14,0.0,1.0,1.0,False,0,4,1,2,none
29127,43,2020,5,16,17,3.0,0.0,2.0,False,0,1,0,4,none
25915,46,2019,11,18,14,0.0,1.0,1.0,True,0,5,1,12,image
26156,46,2019,6,2,1,1.0,2.0,1.0,True,0,3,0,12,image
36754,33,2020,8,4,11,0.0,1.0,0.0,False,0,2,0,9,none
15247,20,2014,1,13,14,1.0,1.0,0.0,False,0,1,0,2,none
12933,3,2020,12,20,14,1.0,1.0,2.0,False,0,1,0,12,none
20401,31,2020,10,31,18,2.0,2.0,0.0,True,0,2,0,9,image
27159,41,2016,1,12,15,1.0,2.0,0.0,True,0,2,0,2,image
17262,27,2017,11,20,20,1.0,1.0,3.0,True,0,1,0,14,image
8966,5,2019,7,23,15,2.0,2.0,0.0,True,0,1,0,2,image
12504,17,2019,11,5,16,0.0,0.0,3.0,False,0,4,1,13,none
33523,18,2020,7,27,9,1.0,1.0,1.0,True,0,3,0,10,image
13069,3,2020,9,21,12,2.0,2.0,1.0,True,0,1,0,9,image
29382,43,2019,9,6,14,1.0,2.0,0.0,True,0,1,0,2,image
23099,45,2020,6,9,17,1.0,0.0,1.0,False,0,1,0,9,none
24475,50,2017,5,14,19,0.0,1.0,0.0,False,0,3,0,2,none
2445,37,2016,3,14,14,1.0,1.0,0.0,True,0,1,0,2,image
10643,26,2020,12,7,20,0.0,1.0,1.0,False,0,1,0,9,none
37044,33,2020,2,18,18,1.0,4.0,0.0,True,0,5,1,9,image
5325,1,2019,4,2,14,1.0,2.0,0.0,True,0,1,0,9,image
3976,28,2016,12,6,18,0.0,2.0,0.0,True,0,3,0,2,image
10938,26,2020,9,27,16,2.0,2.0,0.0,True,0,1,0,9,image
12087,17,2020,11,28,20,0.0,2.0,2.0,True,0,1,0,9,image
36735,33,2020,8,13,12,0.0,2.0,0.0,True,0,3,0,9,image
15860,40,2018,6,27,15,0.0,1.0,0.0,False,0,4,1,10,none
7418,21,2018,10,15,20,1.0,2.0,0.0,True,0,1,0,11,image
23169,45,2020,3,2,21,0.0,2.0,0.0,True,0,1,0,9,image
478,8,2019,7,12,13,0.0,0.0,2.0,False,0,1,0,9,none
26882,41,2016,8,5,1,1.0,2.0,0.0,True,0,2,0,2,image
26797,41,2016,10,21,17,0.0,2.0,0.0,True,0,2,0,2,image
23570,45,2019,7,18,18,1.0,2.0,1.0,True,0,1,0,9,image
28404,32,2020,4,25,14,1.0,2.0,0.0,True,0,3,0,10,image
22791,35,2015,3,16,17,1.0,1.0,2.0,False,0,3,0,2,none
36045,54,2019,12,2,17,2.0,3.0,1.0,True,0,2,0,9,image
9858,49,2019,6,3,17,0.0,1.0,0.0,True,0,2,0,10,image
27524,6,2020,2,2,16,1.0,0.0,1.0,False,0,3,0,8,none
21920,24,2019,6,20,13,0.0,0.0,0.0,False,0,2,0,10,none
6244,13,2020,7,24,8,1.0,2.0,1.0,True,0,2,0,11,image
16991,22,2019,5,24,17,0.0,1.0,1.0,False,0,1,0,11,none
33040,15,2019,11,9,17,0.0,0.0,0.0,False,0,2,0,14,none
17307,27,2017,9,25,20,1.0,1.0,0.0,True,0,2,0,9,image
12130,17,2020,10,12,18,0.0,1.0,1.0,False,0,1,0,12,none
10290,49,2018,7,31,16,2.0,1.0,0.0,True,0,3,0,9,image
33910,18,2020,1,10,7,4.0,1.0,1.0,False,0,1,0,9,none
11919,52,2017,10,2,1,0.0,2.0,0.0,True,0,1,0,10,image
30915,23,2020,5,27,13,2.0,2.0,0.0,True,0,1,0,9,image
25919,46,2019,11,14,19,0.0,0.0,0.0,False,0,4,1,10,none
28531,32,2019,12,17,13,2.0,1.0,1.0,True,0,3,0,9,image
15945,40,2017,12,22,18,0.0,1.0,0.0,True,0,5,1,10,image
16607,22,2020,2,8,10,0.0,1.0,0.0,False,0,2,0,10,none
34653,10,2016,2,25,16,2.0,1.0,0.0,True,0,5,1,2,image
25148,4,2018,10,23,15,1.0,0.0,0.0,False,0,5,1,9,none
29592,43,2019,4,27,9,0.0,0.0,1.0,False,0,1,0,2,none
9276,5,2018,10,22,19,1.0,2.0,0.0,True,0,1,0,8,image
29954,38,2020,11,4,0,0.0,1.0,0.0,True,0,2,0,9,image
30813,23,2020,7,31,13,2.0,2.0,1.0,True,0,2,0,9,image
37666,14,2016,7,3,19,0.0,1.0,2.0,False,0,1,0,5,none
6213,13,2020,8,7,13,0.0,1.0,0.0,False,0,1,0,9,none
26288,46,2018,11,19,1,4.0,1.0,2.0,False,0,2,0,12,none
11219,52,2020,11,4,13,0.0,2.0,0.0,True,0,1,0,14,image
24800,4,2019,12,17,20,0.0,0.0,0.0,False,0,3,0,10,none
17463,27,2016,8,5,16,1.0,1.0,0.0,False,0,2,0,2,none
26354,46,2018,8,5,16,1.0,2.0,2.0,True,0,2,0,12,image
34165,10,2019,4,22,15,0.0,1.0,0.0,True,3,5,1,10,image
22580,35,2015,11,24,15,1.0,2.0,1.0,True,0,2,0,7,image
586,8,2019,4,9,14,1.0,2.0,1.0,True,0,2,0,9,image
41705,0,2020,9,24,17,0.0,1.0,0.0,True,0,1,0,12,image
843,16,2020,11,18,12,3.0,1.0,0.0,True,0,2,0,10,image
32784,15,2020,2,11,16,1.0,0.0,0.0,False,0,2,0,11,none
33549,18,2020,7,12,9,1.0,0.0,1.0,False,0,1,0,9,none
14321,55,2018,12,31,19,1.0,1.0,2.0,False,0,1,0,9,none
41246,12,2019,2,8,16,0.0,1.0,0.0,False,3,1,0,9,none
40429,47,2018,12,3,15,1.0,1.0,0.0,True,0,1,0,12,image
7202,21,2019,2,10,13,1.0,1.0,0.0,True,0,2,0,9,image
33265,18,2020,11,21,15,1.0,1.0,0.0,True,0,1,0,9,image
33989,10,2020,9,19,17,1.0,1.0,0.0,True,0,2,0,10,image
33928,18,2019,12,28,15,3.0,1.0,1.0,False,0,1,0,9,none
42299,0,2019,9,20,11,1.0,0.0,0.0,False,0,1,0,9,none
38074,14,2014,3,11,21,1.0,2.0,1.0,True,0,4,1,2,image
35455,11,2019,7,1,16,1.0,2.0,1.0,True,0,3,0,5,image
26483,41,2019,9,18,16,3.0,2.0,0.0,True,0,2,0,7,image
28434,32,2020,3,4,16,3.0,2.0,0.0,True,0,3,0,9,image
17715,27,2015,12,18,4,2.0,0.0,0.0,False,0,2,0,2,none
40628,47,2018,5,14,14,1.0,2.0,4.0,True,0,1,0,10,image
5168,1,2020,3,3,0,1.0,1.0,1.0,True,0,3,0,11,image
1774,37,2018,3,12,12,0.0,0.0,3.0,False,0,1,0,9,none
9600,49,2020,6,23,18,0.0,1.0,0.0,True,0,2,0,10,image
411,8,2019,8,30,19,2.0,2.0,0.0,True,0,1,0,12,image
40513,47,2018,8,29,14,1.0,3.0,1.0,True,0,2,0,10,image
39775,39,2019,9,9,13,2.0,0.0,1.0,False,0,1,0,9,none
3881,28,2017,4,10,19,1.0,0.0,0.0,False,0,2,0,9,none
40213,47,2019,9,16,14,1.0,3.0,0.0,True,0,1,0,12,image
33067,15,2019,10,24,17,1.0,0.0,0.0,False,0,1,0,11,none
41015,12,2019,10,17,14,0.0,1.0,0.0,False,0,3,0,10,none
10690,26,2020,11,30,22,1.0,1.0,4.0,False,0,1,0,9,none
18567,2,2020,11,3,15,1.0,0.0,1.0,False,0,1,0,10,none
33021,15,2019,11,17,15,0.0,0.0,0.0,False,0,3,0,12,none
33306,18,2020,11,10,16,1.0,1.0,0.0,True,0,1,0,9,image
1736,37,2018,6,29,16,2.0,0.0,1.0,False,0,2,0,2,none
32088,53,2019,10,8,20,1.0,0.0,1.0,False,0,1,0,13,none
34018,10,2020,4,15,14,0.0,1.0,1.0,True,0,3,0,12,image
6253,13,2020,7,21,6,0.0,1.0,0.0,False,0,1,0,9,none
12999,3,2020,10,31,17,3.0,2.0,0.0,True,0,1,0,9,image
2055,37,2016,12,12,19,1.0,0.0,2.0,False,0,2,0,9,none
36006,54,2019,12,20,2,1.0,2.0,2.0,True,0,5,1,11,image
31542,53,2020,10,4,17,1.0,0.0,0.0,False,0,1,0,13,none
3651,28,2018,5,20,13,1.0,1.0,0.0,True,0,2,0,9,image
12419,17,2019,11,30,20,0.0,1.0,0.0,False,0,1,0,9,none
11313,52,2020,7,1,19,1.0,3.0,1.0,True,0,1,0,8,image
11419,52,2019,12,15,22,0.0,1.0,0.0,False,0,1,0,2,none
7858,30,2020,12,29,13,2.0,2.0,1.0,True,0,2,0,10,image
13771,55,2020,12,4,10,0.0,1.0,0.0,True,3,1,0,9,image
9634,49,2020,4,20,15,0.0,2.0,1.0,True,0,2,0,12,image
15567,40,2020,1,23,15,1.0,0.0,0.0,False,0,2,0,10,none
13620,3,2019,9,15,18,3.0,2.0,0.0,True,0,1,0,9,image
26607,41,2018,1,29,16,1.0,1.0,0.0,True,0,2,0,10,image
19757,48,2020,1,20,20,1.0,1.0,1.0,True,0,2,0,9,image
23305,45,2019,10,15,16,1.0,2.0,1.0,True,0,1,0,10,image
30364,38,2020,6,5,17,2.0,4.0,0.0,True,0,3,0,10,image
40737,12,2020,9,11,16,1.0,1.0,0.0,True,0,3,0,9,image
27465,6,2020,3,31,22,0.0,1.0,0.0,True,3,1,0,2,image
32032,53,2019,11,16,20,1.0,0.0,0.0,False,0,1,0,13,none
36198,54,2019,8,18,19,0.0,2.0,0.0,True,0,2,0,9,image
25087,4,2018,12,4,22,1.0,0.0,0.0,False,0,2,0,10,none
28030,6,2019,5,6,20,2.0,1.0,1.0,True,0,2,0,10,image
23402,45,2019,9,6,18,1.0,2.0,1.0,True,0,5,1,11,image
34495,10,2016,8,17,21,1.0,1.0,0.0,True,0,3,0,2,image
2837,42,2019,10,25,2,4.0,1.0,1.0,True,0,2,0,13,image
26110,46,2019,7,8,18,0.0,0.0,0.0,False,0,2,0,10,none
33717,18,2020,5,5,15,0.0,1.0,0.0,True,0,1,0,9,image
41063,12,2019,8,27,17,0.0,1.0,0.0,False,0,3,0,10,none
9046,5,2019,5,29,12,1.0,2.0,0.0,True,0,1,0,2,image
8840,5,2019,12,24,14,1.0,2.0,0.0,True,0,1,0,2,image
16316,22,2020,9,22,15,0.0,0.0,0.0,False,0,3,0,12,none
13192,3,2020,6,27,9,2.0,1.0,0.0,False,0,1,0,9,none
34415,10,2017,1,12,17,1.0,1.0,0.0,True,0,3,0,11,image
21630,24,2020,5,9,20,0.0,1.0,0.0,False,0,2,0,10,none
35130,11,2020,1,9,14,0.0,0.0,2.0,False,0,2,0,5,none
16290,22,2020,10,4,18,0.0,1.0,0.0,True,0,1,0,10,image
38902,34,2020,7,4,21,3.0,2.0,1.0,True,0,1,0,9,image
27955,6,2019,6,17,15,1.0,2.0,0.0,True,0,1,0,9,image
18619,2,2020,10,31,17,0.0,2.0,2.0,True,0,2,0,12,image
30797,23,2020,8,7,9,3.0,2.0,0.0,True,0,1,0,10,image
11682,52,2018,4,2,19,0.0,1.0,1.0,True,0,2,0,12,image
35341,11,2019,9,14,21,3.0,1.0,2.0,True,0,3,0,8,image
28173,32,2020,11,3,13,2.0,1.0,0.0,True,0,3,0,9,image
23561,45,2019,7,20,15,1.0,2.0,0.0,True,0,1,0,2,image
18788,44,2019,11,17,20,0.0,1.0,0.0,False,0,1,0,9,none
23875,50,2019,5,11,16,0.0,2.0,0.0,False,0,4,1,9,none
23924,50,2019,4,6,17,0.0,1.0,0.0,False,0,4,1,9,none
25335,4,2018,4,6,16,0.0,1.0,0.0,False,0,2,0,9,none
14338,55,2018,12,8,14,2.0,1.0,1.0,True,0,1,0,9,image
22166,35,2019,5,4,16,0.0,1.0,0.0,True,0,4,1,9,image
36780,33,2020,7,15,14,3.0,1.0,0.0,True,0,3,0,9,image
3212,42,2019,5,16,2,2.0,3.0,3.0,True,0,2,0,12,image
6266,13,2020,7,19,13,4.0,1.0,0.0,False,0,1,0,9,none
19074,44,2018,12,29,21,0.0,1.0,0.0,False,0,1,0,9,none
10108,49,2018,11,22,0,0.0,2.0,0.0,True,0,1,0,10,image
3053,42,2019,7,8,21,4.0,2.0,1.0,True,0,2,0,11,image
5538,1,2018,9,1,17,1.0,2.0,0.0,True,0,2,0,9,image
35837,54,2020,6,11,15,1.0,1.0,0.0,True,0,1,0,9,image
20743,31,2020,3,3,12,0.0,2.0,1.0,True,0,1,0,9,image
41135,12,2019,6,24,21,0.0,2.0,0.0,True,0,3,0,9,image
30191,38,2020,8,14,16,3.0,1.0,0.0,False,0,2,0,9,none
18793,44,2019,11,2,16,0.0,1.0,0.0,False,0,1,0,9,none
31667,53,2020,7,19,14,2.0,0.0,0.0,False,0,2,0,10,none
21685,24,2020,3,1,14,0.0,0.0,0.0,False,0,3,0,10,none
32060,53,2019,10,29,16,0.0,0.0,2.0,False,0,3,0,13,none
37251,33,2019,12,30,1,1.0,2.0,2.0,True,0,3,0,12,image
27036,41,2016,4,12,16,0.0,2.0,0.0,False,0,2,0,2,none
18899,44,2019,6,2,23,1.0,4.0,2.0,True,0,1,0,9,image
9899,49,2019,4,9,21,0.0,0.0,0.0,False,0,3,0,10,none
18790,44,2019,11,16,19,0.0,1.0,0.0,False,0,2,0,10,none
11579,52,2018,10,29,15,0.0,0.0,2.0,False,0,2,0,10,none
31841,53,2020,3,15,16,1.0,0.0,0.0,False,0,1,0,9,none
64,8,2020,10,19,15,0.0,1.0,1.0,True,0,2,0,9,image
41174,12,2019,4,19,16,0.0,0.0,1.0,False,0,4,1,10,none
16176,40,2017,2,24,15,0.0,1.0,0.0,True,0,3,0,9,image
