tweet_id,tweet_user_id,tweet_created_at_year,tweet_created_at_month,tweet_created_at_day,tweet_created_at_hour,tweet_hashtag_count,tweet_url_count,tweet_mention_count,tweet_has_attachment,tweet_attachment_class,tweet_language_id,tweet_topic_ids,virality
31313,23,2019,5,31,14,2.0,2.0,0.0,True,A,0,"['78', '79', '80', '98']",1
25489,25,2020,8,4,11,0.0,0.0,0.0,False,C,0,,1
36358,54,2019,4,30,17,2.0,2.0,1.0,True,A,0,"['79', '80', '98', '99', '43', '79', '80', '91']",2
13821,55,2020,8,31,14,0.0,2.0,0.0,True,A,0,"['98', '98', '99', '100', '156', '78', '80', '98']",1
40440,47,2018,11,18,16,0.0,0.0,0.0,True,B,0,"['79', '80']",1
25592,46,2020,12,1,16,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '98', '99', '100']",3
12767,17,2019,8,24,14,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99']",1
35912,54,2020,4,14,16,1.0,2.0,1.0,True,A,0,"['79', '80', '98', '99', '79', '80']",1
13597,3,2019,9,29,9,2.0,1.0,0.0,False,C,0,"['78', '79', '80', '98']",1
11862,52,2017,11,7,16,0.0,2.0,0.0,True,A,0,,1
40441,47,2018,11,17,21,2.0,4.0,2.0,True,A,0,"['36', '36', '36', '39', '44', '59', '60', '61', '78', '79', '79', '80', '80']",2
37391,14,2018,12,17,21,1.0,1.0,0.0,True,A,0,"['78', '79', '80', '98']",1
21185,24,2021,1,19,17,0.0,2.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",2
18110,2,2020,12,20,15,0.0,0.0,2.0,False,C,0,"['36', '36', '45', '59', '79', '80', '98', '99', '78', '79', '79', '80', '80', '81', '98', '99']",2
15331,20,2013,10,5,20,0.0,0.0,0.0,False,C,0,,1
11070,26,2020,8,25,20,2.0,1.0,1.0,False,C,0,"['78', '79', '80']",1
18257,2,2020,11,27,5,1.0,0.0,1.0,False,C,0,"['36', '39', '43', '59', '60', '61', '79', '80', '87', '98', '99']",2
1417,16,2016,2,13,19,3.0,0.0,0.0,False,C,0,"['36', '36', '36', '36', '36', '36', '36', '37', '37', '37']",1
30026,38,2020,10,5,18,3.0,3.0,0.0,True,A,0,"['79', '80', '98', '99']",3
2135,37,2016,8,26,13,1.0,0.0,2.0,False,C,0,,3
25572,46,2020,12,15,21,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '98', '99', '100']",3
36554,33,2020,12,1,16,3.0,2.0,0.0,True,A,0,"['36', '36', '80', '81', '78', '79', '80', '98']",3
25230,4,2018,7,31,17,0.0,0.0,1.0,False,C,0,"['98', '99', '100', '78', '79', '80', '98', '99', '100']",5
36136,54,2019,9,15,20,0.0,3.0,1.0,True,A,0,"['79', '80', '98', '99', '79', '80']",1
25975,46,2019,10,4,15,1.0,2.0,3.0,True,A,0,"['78', '79', '80', '98', '99', '100', '43', '43', '78', '79', '80', '87', '87', '88', '88', '89']",4
19653,48,2020,5,22,21,1.0,1.0,1.0,False,C,0,"['156', '78', '79', '80']",2
5228,1,2020,1,26,2,1.0,1.0,1.0,False,C,0,"['63', '170', '79', '79', '80', '80', '80', '81', '81', '98', '99', '147']",2
22017,35,2020,11,23,21,1.0,0.0,3.0,False,C,0,"['43', '43', '87', '88', '93', '78', '79', '80', '81']",3
8403,30,2020,5,3,13,2.0,1.0,1.0,True,A,0,"['78', '79', '79', '80', '98', '99', '98', '99', '99', '100']",3
31661,53,2020,7,22,16,0.0,0.0,1.0,False,C,0,"['78', '79', '80']",1
1596,16,2015,12,26,20,3.0,0.0,0.0,False,C,0,"['36', '36', '36', '36', '36', '36', '37', '37', '37']",1
286,8,2020,2,2,11,0.0,0.0,2.0,False,C,0,"['78', '79', '80']",3
32383,15,2020,10,3,19,0.0,0.0,0.0,False,C,0,"['43', '79', '80', '98', '99', '79', '80']",1
19793,48,2019,12,10,20,1.0,0.0,1.0,False,C,0,"['78', '79', '80']",1
8612,30,2019,12,22,10,3.0,2.0,1.0,True,A,0,"['78', '79', '79', '80', '98', '99', '78', '79', '79', '80', '98', '99', '100', '100', '100']",2
7834,30,2021,1,2,11,3.0,2.0,1.0,True,A,0,"['43', '43', '78', '79', '79', '80', '87', '87', '88', '89', '98', '99', '100', '151', '88', '98', '99', '100', '151']",3
37610,14,2016,11,18,23,1.0,1.0,0.0,False,C,0,"['78', '79', '80']",1
9381,5,2018,7,13,13,1.0,2.0,0.0,True,A,0,,2
35174,11,2019,12,12,18,5.0,1.0,1.0,True,A,0,['104'],2
24788,4,2019,12,29,14,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '99', '100', '100', '78', '79', '80', '98', '98', '99', '99', '100', '100', '100']",4
16744,22,2019,11,22,22,1.0,2.0,2.0,True,A,0,"['36', '36', '39', '78', '79', '80', '98', '99', '100', '78', '79', '80', '98', '98', '99']",2
12454,17,2019,11,22,21,1.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99']",1
41454,12,2018,7,4,18,1.0,0.0,1.0,False,C,0,"['78', '78', '79', '79', '80', '80']",3
33281,18,2020,11,17,12,0.0,0.0,2.0,False,C,0,"['78', '79', '79', '80']",1
29098,43,2020,6,12,12,2.0,1.0,0.0,False,C,0,['98'],1
38615,34,2020,9,19,22,1.0,2.0,1.0,True,A,0,"['78', '79', '80']",1
30666,23,2020,10,19,16,2.0,1.0,0.0,True,A,0,"['152', '152', '78', '79', '80', '81', '152']",2
39836,47,2020,11,23,1,0.0,1.0,4.0,True,A,0,"['36', '36', '36', '36', '43', '44', '59', '93', '78', '79', '79', '80', '80']",4
35251,11,2019,12,7,15,4.0,1.0,1.0,False,C,0,"['104', '104']",2
19868,48,2019,9,17,13,1.0,1.0,0.0,True,A,0,"['78', '79', '80']",1
13951,55,2020,2,29,12,0.0,0.0,2.0,False,C,0,"['78', '80', '98']",2
27691,6,2019,10,2,15,1.0,3.0,1.0,True,A,0,"['78', '79', '80']",1
5670,1,2018,5,8,14,1.0,2.0,0.0,True,A,0,"['79', '80']",1
32932,15,2019,12,8,1,1.0,0.0,0.0,False,C,0,"['43', '79', '80', '98', '99', '99']",2
1939,37,2017,8,7,12,0.0,1.0,2.0,False,C,0,"['78', '79', '80', '98', '99']",1
2631,42,2020,9,4,22,1.0,2.0,0.0,True,A,0,"['43', '79', '80', '98', '99', '99', '98', '99', '100']",2
8279,30,2020,6,22,20,1.0,2.0,0.0,True,A,0,"['78', '79', '79', '80', '98', '99']",3
28637,32,2019,9,23,18,1.0,2.0,0.0,True,A,0,"['79', '80', '98', '99', '79', '80']",4
33280,18,2020,11,17,14,0.0,2.0,0.0,True,A,0,"['78', '79', '79', '80']",1
24586,4,2020,9,28,21,0.0,1.0,2.0,False,C,0,"['43', '78', '79', '80', '98', '99', '100', '153', '78', '79', '80', '81']",1
27561,6,2019,12,27,21,1.0,1.0,1.0,True,A,0,,2
39705,39,2019,10,23,15,2.0,2.0,1.0,True,A,0,"['78', '79', '79', '80', '98']",1
33429,18,2020,9,12,9,1.0,2.0,1.0,True,A,0,"['98', '100', '78', '79', '79', '80']",1
35710,54,2020,10,5,23,1.0,4.0,0.0,True,A,0,"['79', '80', '98', '99', '100', '79', '80', '98', '99', '100']",2
38359,34,2020,11,28,18,3.0,2.0,1.0,True,A,0,"['78', '79', '80']",1
23378,45,2019,9,14,18,2.0,1.0,2.0,True,A,0,"['43', '78', '78', '79', '79', '80', '81']",2
13451,3,2020,1,5,17,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98']",1
36881,33,2020,5,20,12,3.0,1.0,2.0,True,A,0,"['148', '163', '78', '79', '118']",4
24334,50,2018,4,17,20,0.0,0.0,1.0,False,C,0,,4
18193,2,2020,12,4,20,0.0,1.0,0.0,True,A,0,"['79', '80', '98', '99']",1
6629,13,2020,1,14,18,0.0,0.0,2.0,False,C,0,"['78', '79', '80']",2
14135,55,2019,6,30,13,0.0,0.0,2.0,False,C,0,"['78', '80', '98']",1
13203,3,2020,6,2,9,4.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99']",1
7971,30,2020,11,11,10,2.0,5.0,1.0,True,A,0,"['78', '79', '79', '79', '80', '80', '98', '99']",3
6158,13,2020,8,21,11,0.0,1.0,0.0,True,A,3,"['78', '79', '80']",1
26047,46,2019,8,16,20,0.0,1.0,1.0,False,C,0,"['43', '78', '78', '79', '79', '80', '80', '93', '98', '98', '99', '99', '100', '78', '79', '80']",1
31361,23,2019,5,4,18,0.0,0.0,2.0,False,C,0,"['98', '78', '79', '80']",1
13201,3,2020,6,8,16,3.0,5.0,0.0,True,A,0,"['78', '79', '80', '98']",1
24754,4,2020,2,8,21,0.0,0.0,1.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",5
14696,20,2017,8,23,15,1.0,3.0,1.0,True,A,0,,1
4157,19,2021,1,15,14,0.0,1.0,0.0,False,C,0,"['78', '79', '80']",1
11398,52,2020,2,10,21,2.0,1.0,1.0,False,C,0,"['36', '36', '36', '36', '36', '37', '39', '44', '59', '78', '79', '80', '98', '99', '100', '78', '78', '79', '79', '80', '80']",1
7498,7,2021,1,22,18,3.0,1.0,2.0,True,A,0,"['43', '78', '79', '80', '93']",2
13514,3,2019,11,25,17,1.0,2.0,0.0,True,A,0,"['98', '99', '100', '100', '78', '79', '80', '98']",1
19425,44,2018,5,23,20,5.0,1.0,1.0,False,C,0,"['78', '79', '80']",1
25991,46,2019,9,23,14,1.0,2.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98', '99', '100']",2
7184,21,2019,2,23,16,0.0,1.0,0.0,True,A,0,,3
32709,15,2020,5,7,15,0.0,0.0,0.0,False,C,0,"['43', '79', '80', '98', '99']",2
1211,16,2018,2,19,8,2.0,1.0,0.0,True,A,0,"['36', '36', '36', '59', '78', '79', '80', '80', '98', '99', '100', '59']",1
32723,15,2020,4,20,14,1.0,0.0,0.0,False,C,0,"['43', '79', '80', '98', '99']",2
7225,21,2019,1,26,12,1.0,0.0,0.0,False,C,0,"['98', '99', '100', '98', '99']",2
5499,1,2018,9,24,17,1.0,2.0,0.0,True,A,0,"['100', '79', '80']",3
39637,39,2019,11,15,23,2.0,0.0,3.0,False,C,0,"['78', '79', '79', '80', '98']",2
19561,48,2020,10,1,13,0.0,1.0,0.0,False,C,0,"['78', '79', '80']",1
32807,15,2020,2,1,14,0.0,1.0,1.0,True,A,0,"['43', '79', '79', '80', '80', '98', '98', '99', '99', '100']",2
20638,31,2020,5,13,14,2.0,2.0,0.0,True,A,0,"['78', '79', '80', '81', '98', '99']",2
38583,34,2020,9,27,14,3.0,2.0,2.0,True,A,0,"['78', '79', '80']",1
19879,48,2019,8,30,13,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99']",2
18000,2,2021,1,1,16,0.0,0.0,4.0,False,C,0,"['79', '80', '80']",2
31636,53,2020,8,4,0,0.0,0.0,0.0,False,C,0,"['100', '78', '79', '80', '98', '99', '100']",1
11025,26,2020,9,6,14,1.0,2.0,3.0,True,A,0,"['78', '79', '80']",1
11227,52,2020,10,20,17,0.0,1.0,0.0,True,A,0,,1
9580,49,2020,8,6,16,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100']",2
15244,20,2014,1,24,18,0.0,0.0,1.0,False,C,0,,1
10533,26,2020,12,22,17,3.0,1.0,0.0,True,A,0,"['152', '78', '79', '80']",1
20156,48,2018,11,26,20,1.0,1.0,0.0,True,A,0,"['78', '79', '80']",1
36333,54,2019,5,25,18,2.0,1.0,1.0,True,A,0,"['79', '80', '98', '99', '79', '80']",1
41031,12,2019,9,29,20,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100']",4
25651,46,2020,11,21,16,2.0,1.0,1.0,False,C,0,"['36', '36', '36', '36', '39', '39', '44', '59', '60', '61', '78', '79', '80', '98', '98', '99', '100', '78', '79', '80']",4
11629,52,2018,8,20,15,0.0,0.0,2.0,False,C,3,"['43', '93']",1
31078,23,2020,1,13,10,0.0,2.0,1.0,True,A,0,"['156', '78', '79', '80']",3
15846,40,2018,7,15,15,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98']",4
16739,22,2019,11,28,17,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",3
32297,15,2020,12,12,16,0.0,0.0,0.0,False,C,0,"['43', '79', '80', '98', '99', '98', '98', '99', '99', '100', '100']",2
11199,52,2020,12,1,14,0.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
24115,50,2018,12,22,20,0.0,0.0,1.0,False,C,0,"['78', '79', '80']",4
21781,24,2019,12,20,21,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98', '98', '99', '99', '99', '100', '100', '100']",3
840,16,2020,11,28,12,1.0,1.0,1.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '80']",2
35602,54,2021,1,19,17,1.0,3.0,0.0,True,A,0,"['79', '80', '98', '99', '100', '79', '80']",2
21673,24,2020,3,15,14,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98', '99', '100']",3
25555,46,2020,12,26,15,1.0,1.0,3.0,True,A,0,"['78', '79', '80', '98', '98', '99', '100', '78', '79', '80']",2
22202,35,2018,7,5,11,1.0,1.0,1.0,True,A,0,"['39', '78', '79', '80', '81']",2
35173,11,2019,12,12,19,3.0,1.0,1.0,True,A,0,['104'],2
39668,39,2019,11,9,22,3.0,1.0,1.0,True,A,0,"['78', '78', '79', '79', '79', '80', '80', '80', '98']",2
26358,46,2018,8,2,19,1.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100']",2
16035,40,2017,6,21,17,1.0,1.0,0.0,True,A,0,"['98', '99', '100']",4
8851,5,2019,12,14,16,1.0,2.0,0.0,True,A,0,,1
36278,54,2019,6,25,13,3.0,2.0,2.0,True,A,0,"['79', '80', '98', '99', '79', '80', '98', '99', '100', '100']",2
11366,52,2020,4,5,16,0.0,1.0,3.0,False,C,0,"['43', '78', '79', '79', '80', '80', '98', '99', '100', '171', '78', '79', '80']",1
1829,37,2018,1,29,18,0.0,0.0,2.0,False,C,0,"['78', '79', '80', '98', '99']",1
34034,10,2020,3,22,13,1.0,1.0,1.0,True,A,0,"['78', '79', '80']",4
41505,0,2020,12,26,2,0.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
25251,4,2018,7,5,20,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98']",3
30202,38,2020,8,8,20,1.0,1.0,0.0,False,C,0,"['79', '80', '98', '99', '100', '98', '99', '100', '100']",2
5510,1,2018,9,16,20,1.0,2.0,0.0,True,A,0,"['79', '80']",1
31265,23,2019,7,1,12,1.0,1.0,0.0,True,A,0,"['78', '79', '80', '81']",1
15939,40,2017,12,31,17,1.0,1.0,0.0,True,A,0,"['78', '79', '80', '98']",3
328,8,2019,12,22,21,1.0,2.0,0.0,True,A,0,"['78', '79', '80', '156']",2
41043,12,2019,9,16,18,1.0,0.0,1.0,False,C,0,"['152', '78', '79', '80']",2
33995,10,2020,9,1,14,1.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98']",4
27131,41,2016,1,28,15,1.0,2.0,2.0,True,A,0,,2
29339,43,2019,10,28,16,3.0,0.0,3.0,False,C,0,"['78', '79', '80', '98', '99']",2
929,16,2020,5,25,10,1.0,2.0,1.0,True,A,0,"['36', '36', '36', '36', '36', '43', '44', '59', '78', '79', '80', '98', '99', '100', '126', '78', '79', '80', '80']",1
14614,20,2019,12,6,23,2.0,1.0,0.0,True,A,0,"['78', '79', '80']",2
33584,18,2020,6,30,14,1.0,1.0,1.0,False,C,0,"['78', '79', '79', '80']",1
7921,30,2020,12,6,17,3.0,2.0,0.0,True,A,0,"['43', '78', '79', '79', '80', '89', '98', '99']",3
16269,22,2020,10,19,8,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '152', '152', '78', '79', '80', '152']",2
41288,12,2018,12,21,15,0.0,1.0,0.0,True,A,0,"['78', '79', '80']",5
37408,14,2018,9,24,17,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '81', '98']",1
8724,5,2020,6,14,14,1.0,3.0,0.0,True,A,0,,1
13756,55,2020,12,12,17,4.0,1.0,1.0,False,C,0,"['98', '98', '99', '100', '78', '78', '79', '80', '80', '98', '121']",1
20725,31,2020,3,10,19,0.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
14210,55,2019,3,26,12,3.0,2.0,1.0,False,C,0,"['78', '80', '98']",1
3140,42,2019,6,27,3,4.0,1.0,0.0,True,A,0,"['43', '79', '80', '98', '99', '99']",2
32313,15,2020,11,29,19,0.0,0.0,0.0,False,C,0,"['43', '79', '80', '98', '99', '152', '98', '99']",1
7240,21,2019,1,16,15,1.0,1.0,0.0,True,A,0,"['98', '100', '98', '99', '100', '100']",2
39407,39,2020,3,15,14,3.0,2.0,0.0,True,A,0,"['156', '78', '79', '79', '80', '98']",2
35718,54,2020,9,30,21,1.0,3.0,0.0,True,A,0,"['79', '80', '98', '99', '79', '80']",1
38178,34,2021,1,5,11,3.0,2.0,2.0,True,A,0,"['98', '99', '78', '79', '80']",2
26048,46,2019,8,16,16,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '152', '78', '79', '80']",2
37418,14,2018,8,19,22,0.0,2.0,0.0,True,A,0,"['78', '79', '80', '98']",1
32995,15,2019,11,24,20,1.0,1.0,0.0,True,A,0,"['43', '79', '80', '98', '99', '99']",1
28447,32,2020,2,17,16,1.0,2.0,1.0,True,A,0,"['36', '78', '79', '79', '80', '80', '81', '98', '99', '79', '80', '80', '81']",3
5815,13,2021,1,11,6,4.0,1.0,0.0,False,C,0,"['98', '99', '99', '78', '79', '80', '98', '99']",1
28394,32,2020,4,26,12,1.0,2.0,0.0,True,A,0,"['79', '80', '98', '99']",2
18497,2,2020,11,14,17,0.0,0.0,1.0,False,C,0,"['36', '36', '36', '36', '44', '59', '79', '80', '78', '79', '80']",2
13404,3,2020,2,3,16,1.0,1.0,0.0,True,A,6,"['98', '99', '100', '100', '78', '79', '80', '98']",1
11526,52,2019,2,18,23,0.0,1.0,1.0,False,C,0,['93'],1
10589,26,2020,12,15,17,2.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
27720,6,2019,9,17,9,2.0,2.0,8.0,True,A,0,"['78', '78', '78', '79', '79', '79', '80', '80', '80']",1
34170,10,2019,4,4,14,2.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '152', '78', '79', '79', '80', '80']",2
27493,6,2020,2,22,22,2.0,0.0,1.0,False,C,0,,1
19416,44,2018,5,29,20,4.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
19663,48,2020,5,1,20,0.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
40342,47,2019,4,28,15,0.0,0.0,1.0,False,C,0,"['79', '80', '80', '98', '99']",2
21586,24,2020,6,23,12,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",1
35891,54,2020,5,1,18,1.0,2.0,0.0,True,A,0,"['79', '80', '98', '99', '79', '80']",2
3887,28,2017,4,6,15,2.0,1.0,0.0,True,A,0,,3
17319,27,2017,9,11,19,1.0,1.0,0.0,True,A,0,"['98', '99', '100']",2
38400,34,2020,11,22,8,3.0,2.0,1.0,True,A,0,"['79', '78', '79', '80']",1
7735,7,2019,3,3,8,3.0,2.0,0.0,True,A,0,"['78', '79', '80']",2
19249,44,2018,9,22,17,1.0,0.0,0.0,True,B,0,"['98', '99', '100', '78', '79', '80']",1
1654,16,2015,12,12,19,3.0,1.0,0.0,True,A,0,"['36', '36', '36', '36', '36', '36', '36', '36', '36', '37', '37', '37', '37', '37', '37', '37']",3
22218,35,2018,4,13,6,2.0,4.0,1.0,True,A,0,"['39', '45', '73', '78', '79', '80', '39', '73']",2
3725,28,2018,1,2,22,3.0,1.0,0.0,True,A,0,"['152', '78', '79', '80', '98', '152']",3
20201,48,2018,10,23,15,0.0,0.0,1.0,False,C,0,"['78', '79', '80']",2
15245,20,2014,1,24,15,1.0,0.0,1.0,False,C,0,,2
30148,38,2020,8,31,7,1.0,3.0,0.0,True,A,0,"['79', '80', '98', '99', '98', '99', '100']",3
14113,55,2019,7,28,16,1.0,1.0,1.0,False,C,0,"['121', '78', '80', '98']",1
3194,42,2019,6,6,14,3.0,3.0,0.0,True,A,0,"['43', '79', '80', '98', '99', '99', '99', '100']",2
38213,34,2020,12,27,23,1.0,2.0,0.0,True,A,0,,2
29251,43,2020,1,20,14,2.0,2.0,0.0,True,A,0,['156'],2
10909,26,2020,10,5,15,3.0,2.0,0.0,True,A,0,"['156', '78', '79', '80']",1
28614,32,2019,10,26,15,3.0,1.0,0.0,True,A,0,"['43', '79', '80', '89', '98', '98', '99', '100', '100', '151', '79', '80', '98', '99', '99', '100', '100']",3
30917,23,2020,5,24,15,0.0,2.0,1.0,True,A,0,"['78', '79', '80', '98', '99']",1
9865,49,2019,5,23,16,0.0,2.0,0.0,True,A,3,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",3
17685,27,2016,1,26,15,1.0,1.0,2.0,False,C,0,"['36', '36', '36', '36', '36', '36', '37']",2
32934,15,2019,12,7,21,1.0,0.0,0.0,False,C,0,"['43', '79', '80', '98', '99', '99']",1
41777,0,2020,9,5,14,1.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '78', '79', '80', '98', '99', '100']",1
4807,19,2020,4,4,22,1.0,2.0,1.0,True,A,0,,1
32027,53,2019,11,20,1,3.0,0.0,4.0,False,C,0,"['36', '36', '36', '36', '43', '43', '43', '43', '44', '59', '93', '93', '93', '93', '78', '79', '80']",1
8460,30,2020,4,12,21,3.0,3.0,0.0,True,A,0,"['78', '79', '79', '80', '98', '99', '98', '99']",2
29168,43,2020,4,7,14,1.0,2.0,1.0,True,A,0,,1
25009,4,2019,2,11,18,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",3
11989,52,2017,9,15,19,0.0,0.0,0.0,True,B,0,"['78', '79', '80', '98', '99', '100']",1
33205,18,2020,12,8,12,0.0,1.0,0.0,False,C,3,"['156', '78', '79', '79', '80']",1
8156,30,2020,8,28,22,1.0,2.0,0.0,True,A,0,"['78', '79', '79', '80', '98', '99']",2
15547,40,2020,2,7,20,0.0,0.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",4
11721,52,2018,2,1,16,1.0,1.0,2.0,True,A,0,"['36', '45', '59']",1
17944,2,2021,1,6,17,1.0,2.0,4.0,True,A,0,"['36', '79', '80', '43', '43', '89', '91']",1
22944,45,2020,10,10,21,1.0,4.0,0.0,True,A,0,"['78', '79', '80']",1
1147,16,2018,12,24,9,3.0,1.0,0.0,True,A,0,"['36', '36', '36', '44', '59', '78', '79', '80', '98', '99', '100', '78', '79', '80', '80', '59']",2
38014,14,2014,6,23,17,0.0,1.0,1.0,False,C,0,,1
24312,50,2018,5,9,1,0.0,2.0,1.0,True,A,0,"['78', '79', '80', '81']",5
3936,28,2017,2,3,22,2.0,1.0,0.0,True,A,0,"['98', '99', '100']",3
20366,31,2020,11,28,21,0.0,2.0,1.0,True,A,0,"['78', '79', '80']",1
27404,6,2020,5,27,16,1.0,2.0,1.0,True,A,0,"['78', '79', '80', '81']",1
21384,24,2020,9,27,19,0.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",3
31582,53,2020,9,12,19,1.0,0.0,0.0,False,C,0,"['78', '79', '80']",1
41197,12,2019,3,12,14,0.0,0.0,1.0,False,C,0,"['78', '79', '80']",5
14626,20,2019,8,17,19,1.0,1.0,1.0,True,A,0,"['78', '78', '79', '79', '80', '80']",1
34186,10,2019,2,24,16,1.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '79', '80', '80']",3
26066,46,2019,8,6,18,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",2
8996,5,2019,7,4,12,1.0,2.0,0.0,True,A,0,,1
8796,5,2020,2,13,13,1.0,2.0,0.0,True,A,0,"['79', '80', '99', '100']",1
34473,10,2016,9,12,13,2.0,1.0,0.0,True,A,0,['80'],2
10131,49,2018,11,10,23,1.0,1.0,0.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",1
24833,4,2019,9,28,16,0.0,1.0,2.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",5
9493,49,2020,12,28,18,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '99', '100', '100', '99', '100']",3
38289,34,2020,12,14,9,4.0,2.0,1.0,True,A,0,"['79', '100', '78', '79', '80']",1
10023,49,2019,1,4,15,0.0,0.0,2.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",1
27291,6,2020,10,6,20,1.0,2.0,0.0,True,A,0,"['43', '93', '99']",1
27058,41,2016,3,25,16,1.0,2.0,0.0,False,C,0,,2
35693,54,2020,11,1,20,0.0,4.0,1.0,True,A,0,"['79', '80', '98', '99', '79', '80']",3
35968,54,2020,1,22,19,1.0,1.0,0.0,True,A,0,"['79', '80', '98', '99', '79', '80']",2
10221,49,2018,9,8,16,0.0,1.0,0.0,True,A,0,"['98', '99', '100', '78', '79', '80', '98']",2
10975,26,2020,9,18,14,2.0,0.0,2.0,False,C,0,"['78', '79', '80']",1
17833,2,2021,1,23,21,0.0,0.0,2.0,False,C,0,"['79', '80', '156']",1
9013,5,2019,6,22,14,1.0,2.0,0.0,True,A,0,,1
30196,38,2020,8,12,11,3.0,3.0,0.0,True,A,0,"['79', '80', '98', '99']",3
36291,54,2019,6,11,19,3.0,2.0,0.0,True,A,0,"['79', '80', '98', '99', '79', '80']",2
4979,19,2020,1,15,12,0.0,1.0,0.0,False,C,0,"['78', '79', '80']",1
7670,7,2019,8,7,8,2.0,1.0,1.0,True,A,0,"['78', '79', '80']",3
25035,4,2019,1,28,14,0.0,1.0,1.0,False,C,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80', '98', '99', '100']",5
6644,13,2020,1,6,20,0.0,0.0,2.0,False,C,0,"['78', '79', '80']",3
4896,19,2020,2,23,0,0.0,0.0,1.0,False,C,0,"['78', '79', '80']",1
8569,30,2020,1,10,20,1.0,1.0,0.0,True,A,0,"['78', '79', '79', '80', '98', '98', '99', '99', '100', '100', '78', '79', '79', '80', '98', '99', '99', '100']",3
23655,45,2019,6,29,17,2.0,2.0,6.0,True,A,0,"['43', '43', '43', '87', '87', '87', '88', '88', '88', '43', '43', '78', '79', '80', '87', '87', '88']",2
9643,49,2020,3,17,16,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '79', '80', '80']",2
13267,3,2020,4,12,13,1.0,1.0,4.0,True,A,0,"['78', '79', '80', '98']",1
39225,39,2020,7,17,21,1.0,0.0,1.0,False,C,0,"['156', '78', '79', '79', '80', '98']",2
31699,53,2020,6,26,18,0.0,1.0,0.0,True,A,0,"['78', '79', '80']",1
19247,44,2018,9,23,20,2.0,2.0,0.0,True,A,0,"['78', '79', '80']",1
22897,45,2020,12,12,14,0.0,2.0,1.0,True,A,0,"['156', '78', '79', '80']",2
17514,27,2016,5,29,19,1.0,0.0,3.0,False,C,0,"['36', '36', '36', '36', '36']",1
9806,49,2019,7,26,16,0.0,1.0,0.0,True,A,0,"['78', '79', '80', '98', '99', '100', '78', '79', '80']",2
